"","iteration time","p_Z","gamma","heterogeneity","n_0","n_1","inter_ratio","inter_strength","alpha_modifier","eta_modifier","method","beta_hat","p_power","p_cover"
"566",2,3,0,1,12000,12000,1,0,0.2,1,"MR-RAPS",0.942923855708426,0,0.223868554068805
"567",2,3,0,1,12000,12000,1,0,0.2,1,"Contamination Mixture",0.944504788486622,0,0.512319056278848
"568",2,3,0,1,12000,12000,1,0,0.2,1,"MR-Robust",0.9428133396081,0,0.0803478421084671
"569",2,3,0,1,12000,12000,1,0,0.2,1,"MR-Lasso",0.942814944304182,0,0.150239487582695
"570",2,3,0,1,12000,12000,1,0,0.2,1,"Trans-OR",0.901757814971917,NA,NA
"571",2,3,0,1,12000,12000,1,0,0.2,1,"Trans-IPW",0.86817807565833,NA,NA
"572",2,3,0,1,12000,12000,1,0,0.2,1,"Trans-AIPW",0.86817807565833,NA,NA
"573",3,3,0,1,12000,12000,1,0,0.2,1,"IVW",0.986197193752033,0,0.729705413208192
"574",3,3,0,1,12000,12000,1,0,0.2,1,"Egger",0.923911344259044,0.19399652567638,0.914815607239158
"575",3,3,0,1,12000,12000,1,0,0.2,1,"Weighted median",0.986158418694662,0,0.792907169155531
"576",3,3,0,1,12000,12000,1,0,0.2,1,"Weighted mode",0.998175936824415,0,0.977058237347087
"577",3,3,0,1,12000,12000,1,0,0.2,1,"MR-RAPS",0.986211217805488,0,0.771917891563321
"578",3,3,0,1,12000,12000,1,0,0.2,1,"Contamination Mixture",0.98396472035708,0,0.885344687874803
"579",3,3,0,1,12000,12000,1,0,0.2,1,"MR-Robust",0.986917109988183,0,0.659233132428549
"580",3,3,0,1,12000,12000,1,0,0.2,1,"MR-Lasso",0.986197193752033,0,0.729705413208192
"581",3,3,0,1,12000,12000,1,0,0.2,1,"Trans-OR",0.982223287847339,NA,NA
"582",3,3,0,1,12000,12000,1,0,0.2,1,"Trans-IPW",0.932431481579427,NA,NA
"583",3,3,0,1,12000,12000,1,0,0.2,1,"Trans-AIPW",0.932431481579427,NA,NA
"584",4,3,0,1,12000,12000,1,0,0.2,1,"IVW",0.991012141178346,0,0.891775630725337
"585",4,3,0,1,12000,12000,1,0,0.2,1,"Egger",1.90506371115061,0.088671632062705,0.418627978631591
"586",4,3,0,1,12000,12000,1,0,0.2,1,"Weighted median",0.977634556135015,0,0.70597520839394
"587",4,3,0,1,12000,12000,1,0,0.2,1,"Weighted mode",1.05929607014573,0,0.5824493477789
"588",4,3,0,1,12000,12000,1,0,0.2,1,"MR-RAPS",0.998878059234122,0,0.981200114471402
"589",4,3,0,1,12000,12000,1,0,0.2,1,"Contamination Mixture",0.990953650026334,2.52625920182936e-10,0.953952636103897
"590",4,3,0,1,12000,12000,1,0,0.2,1,"MR-Robust",0.990810077972216,0,0.884549006440891
"591",4,3,0,1,12000,12000,1,0,0.2,1,"MR-Lasso",0.991012141178346,0,0.891775630725337
"592",4,3,0,1,12000,12000,1,0,0.2,1,"Trans-OR",1.01846510184562,NA,NA
"593",4,3,0,1,12000,12000,1,0,0.2,1,"Trans-IPW",1.03199198510555,NA,NA
"594",4,3,0,1,12000,12000,1,0,0.2,1,"Trans-AIPW",1.03199198510555,NA,NA
"595",5,3,0,1,12000,12000,1,0,0.2,1,"IVW",0.891514386309066,0,0.0029892209967084
"596",5,3,0,1,12000,12000,1,0,0.2,1,"Egger",1.60956909858744,0.00206338366426229,0.243288821532772
"597",5,3,0,1,12000,12000,1,0,0.2,1,"Weighted median",0.890500540526734,0,0.0148162647854235
"598",5,3,0,1,12000,12000,1,0,0.2,1,"Weighted mode",0.913215618405887,0,0.0802486643608513
"599",5,3,0,1,12000,12000,1,0,0.2,1,"MR-RAPS",0.893161512622314,0,0.0116587918967987
"600",5,3,0,1,12000,12000,1,0,0.2,1,"Contamination Mixture",0.889816247528084,0,0.261152489276167
"601",5,3,0,1,12000,12000,1,0,0.2,1,"MR-Robust",0.891118760530698,0,0.000696032824186288
"602",5,3,0,1,12000,12000,1,0,0.2,1,"MR-Lasso",0.891514386309066,0,0.0029892209967084
"603",5,3,0,1,12000,12000,1,0,0.2,1,"Trans-OR",0.911835449386234,NA,NA
"604",5,3,0,1,12000,12000,1,0,0.2,1,"Trans-IPW",0.871509189622159,NA,NA
"605",5,3,0,1,12000,12000,1,0,0.2,1,"Trans-AIPW",0.871509189622159,NA,NA
"606",1,3,0,1,12000,12000,1,0.2,0.2,1,"IVW",0.649266760758627,0,0
"607",1,3,0,1,12000,12000,1,0.2,0.2,1,"Egger",0.710659264968283,0,4.52720296295617e-06
"608",1,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted median",0.65345761548544,0,0
"609",1,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted mode",0.654179456202171,0,0
"610",1,3,0,1,12000,12000,1,0.2,0.2,1,"MR-RAPS",0.649414739891348,0,0
"611",1,3,0,1,12000,12000,1,0.2,0.2,1,"Contamination Mixture",0.652773641236633,0,0
"612",1,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Robust",0.649621796194184,0,0
"613",1,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Lasso",0.649266760758627,0,0
"614",1,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-OR",0.988768563583071,NA,NA
"615",1,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-IPW",0.985936438780666,NA,NA
"616",1,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-AIPW",0.985936438780666,NA,NA
"617",2,3,0,1,12000,12000,1,0.2,0.2,1,"IVW",0.632653265512751,0,0
"618",2,3,0,1,12000,12000,1,0.2,0.2,1,"Egger",0.649284502705105,0,3.19184287889129e-08
"619",2,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted median",0.633419511439414,0,0
"620",2,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted mode",0.633781873287407,0,0
"621",2,3,0,1,12000,12000,1,0.2,0.2,1,"MR-RAPS",0.632621912007112,0,0
"622",2,3,0,1,12000,12000,1,0.2,0.2,1,"Contamination Mixture",0.631154717613056,0,0
"623",2,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Robust",0.632715780268075,0,0
"624",2,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Lasso",0.632653265512751,0,0
"625",2,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-OR",1.0074538080333,NA,NA
"626",2,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-IPW",0.980322878069618,NA,NA
"627",2,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-AIPW",0.980322878069618,NA,NA
"628",3,3,0,1,12000,12000,1,0.2,0.2,1,"IVW",0.64897257428848,0,0
"629",3,3,0,1,12000,12000,1,0.2,0.2,1,"Egger",0.700167246288347,0,4.11293617474939e-06
"630",3,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted median",0.652529888301839,0,0
"631",3,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted mode",0.65283024839961,0,0
"632",3,3,0,1,12000,12000,1,0.2,0.2,1,"MR-RAPS",0.648998206234554,0,0
"633",3,3,0,1,12000,12000,1,0.2,0.2,1,"Contamination Mixture",0.645108401844625,0,0
"634",3,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Robust",0.649313030005941,0,0
"635",3,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Lasso",0.64897257428848,0,0
"636",3,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-OR",1.01467296394737,NA,NA
"637",3,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-IPW",0.999352643456046,NA,NA
"638",3,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-AIPW",0.999352643456047,NA,NA
"639",4,3,0,1,12000,12000,1,0.2,0.2,1,"IVW",0.645256137771072,0,0
"640",4,3,0,1,12000,12000,1,0.2,0.2,1,"Egger",0.693823634345398,2.4707569323823e-11,0.00322285929929955
"641",4,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted median",0.642783633224864,0,0
"642",4,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted mode",0.661499319649678,0,0
"643",4,3,0,1,12000,12000,1,0.2,0.2,1,"MR-RAPS",0.646227398377376,0,0
"644",4,3,0,1,12000,12000,1,0.2,0.2,1,"Contamination Mixture",0.645076708644674,0,0
"645",4,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Robust",0.645141115517905,0,0
"646",4,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Lasso",0.645256137771072,0,0
"647",4,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-OR",1.00421786329737,NA,NA
"648",4,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-IPW",1.00703774085046,NA,NA
"649",4,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-AIPW",1.00703774085046,NA,NA
"650",5,3,0,1,12000,12000,1,0.2,0.2,1,"IVW",0.652733091724309,0,0
"651",5,3,0,1,12000,12000,1,0.2,0.2,1,"Egger",0.759340888347514,0,0.000454412211528865
"652",5,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted median",0.658041751983811,0,0
"653",5,3,0,1,12000,12000,1,0.2,0.2,1,"Weighted mode",0.660286824051636,0,0
"654",5,3,0,1,12000,12000,1,0.2,0.2,1,"MR-RAPS",0.652768831013508,0,0
"655",5,3,0,1,12000,12000,1,0.2,0.2,1,"Contamination Mixture",0.653993546488547,0,0
"656",5,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Robust",0.653192564539239,0,0
"657",5,3,0,1,12000,12000,1,0.2,0.2,1,"MR-Lasso",0.652733091724309,0,0
"658",5,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-OR",0.985062108698955,NA,NA
"659",5,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-IPW",0.982355979492541,NA,NA
"660",5,3,0,1,12000,12000,1,0.2,0.2,1,"Trans-AIPW",0.982355979492541,NA,NA
"661",1,3,0,1,12000,12000,1,0.4,0.2,1,"IVW",0.626315613156181,0,0
"662",1,3,0,1,12000,12000,1,0.4,0.2,1,"Egger",0.688515469639609,0,6.81738798746778e-09
"663",1,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted median",0.630907813505151,0,0
"664",1,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted mode",0.631126185409423,0,0
"665",1,3,0,1,12000,12000,1,0.4,0.2,1,"MR-RAPS",0.626367413067949,0,0
"666",1,3,0,1,12000,12000,1,0.4,0.2,1,"Contamination Mixture",0.62146730162416,0,0
"667",1,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Robust",0.62678659789308,0,0
"668",1,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Lasso",0.626315613156181,0,0
"669",1,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-OR",0.995926934055973,NA,NA
"670",1,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-IPW",0.993464886689121,NA,NA
"671",1,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-AIPW",0.993464886689121,NA,NA
"672",2,3,0,1,12000,12000,1,0.4,0.2,1,"IVW",0.609027978414312,0,0
"673",2,3,0,1,12000,12000,1,0.4,0.2,1,"Egger",0.660434202366398,0,2.62765365022233e-10
"674",2,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted median",0.612541436302186,0,0
"675",2,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted mode",0.612944760610397,0,0
"676",2,3,0,1,12000,12000,1,0.4,0.2,1,"MR-RAPS",0.609028927476676,0,0
"677",2,3,0,1,12000,12000,1,0.4,0.2,1,"Contamination Mixture",0.608668757644978,0,0
"678",2,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Robust",0.609363137439071,0,0
"679",2,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Lasso",0.609027978414312,0,0
"680",2,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-OR",1.006657289567,NA,NA
"681",2,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-IPW",0.985949118270649,NA,NA
"682",2,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-AIPW",0.98594911827065,NA,NA
"683",3,3,0,1,12000,12000,1,0.4,0.2,1,"IVW",0.621966255055023,0,0
"684",3,3,0,1,12000,12000,1,0.4,0.2,1,"Egger",0.674451011008344,0,2.16490914084488e-09
"685",3,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted median",0.625225935788602,0,0
"686",3,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted mode",0.62582814237888,0,0
"687",3,3,0,1,12000,12000,1,0.4,0.2,1,"MR-RAPS",0.62195156523374,0,0
"688",3,3,0,1,12000,12000,1,0.4,0.2,1,"Contamination Mixture",0.619863888686408,0,0
"689",3,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Robust",0.622269421325359,0,0
"690",3,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Lasso",0.621966255055023,0,0
"691",3,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-OR",1.00020988385849,NA,NA
"692",3,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-IPW",0.998582855974892,NA,NA
"693",3,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-AIPW",0.998582855974892,NA,NA
"694",4,3,0,1,12000,12000,1,0.4,0.2,1,"IVW",0.616962108083692,0,0
"695",4,3,0,1,12000,12000,1,0.4,0.2,1,"Egger",0.651201263164732,0,7.39005496130929e-07
"696",4,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted median",0.614431196264921,0,0
"697",4,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted mode",0.628768921677906,0,0
"698",4,3,0,1,12000,12000,1,0.4,0.2,1,"MR-RAPS",0.617683090789289,0,0
"699",4,3,0,1,12000,12000,1,0.4,0.2,1,"Contamination Mixture",0.613541694507544,0,0
"700",4,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Robust",0.616867514809276,0,0
"701",4,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Lasso",0.616962108083692,0,0
"702",4,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-OR",1.00934810923543,NA,NA
"703",4,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-IPW",1.02223442795676,NA,NA
"704",4,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-AIPW",1.02223442795676,NA,NA
"705",5,3,0,1,12000,12000,1,0.4,0.2,1,"IVW",0.632134493348984,0,0
"706",5,3,0,1,12000,12000,1,0.4,0.2,1,"Egger",0.746661188884369,0,0.000279118976175718
"707",5,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted median",0.634722833143418,0,0
"708",5,3,0,1,12000,12000,1,0.4,0.2,1,"Weighted mode",0.636964611722461,0,0
"709",5,3,0,1,12000,12000,1,0.4,0.2,1,"MR-RAPS",0.632866979532837,0,0
"710",5,3,0,1,12000,12000,1,0.4,0.2,1,"Contamination Mixture",0.630079842155912,0,7.61612994892857e-14
"711",5,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Robust",0.63236141382178,0,0
"712",5,3,0,1,12000,12000,1,0.4,0.2,1,"MR-Lasso",0.632134493348984,0,0
"713",5,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-OR",0.993319741541461,NA,NA
"714",5,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-IPW",0.990969624078776,NA,NA
"715",5,3,0,1,12000,12000,1,0.4,0.2,1,"Trans-AIPW",0.990969624078776,NA,NA
"716",1,3,0,1,12000,12000,1,0.6,0.2,1,"IVW",0.61780799053896,0,0
"717",1,3,0,1,12000,12000,1,0.6,0.2,1,"Egger",0.680992523882402,0,5.71753977496314e-10
"718",1,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted median",0.622136433617617,0,0
"719",1,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted mode",0.622606276417974,0,0
"720",1,3,0,1,12000,12000,1,0.6,0.2,1,"MR-RAPS",0.617819349134668,0,0
"721",1,3,0,1,12000,12000,1,0.6,0.2,1,"Contamination Mixture",0.622622654376461,0,0
"722",1,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Robust",0.618234012514751,0,0
"723",1,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Lasso",0.61780799053896,0,0
"724",1,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-OR",0.99685192913507,NA,NA
"725",1,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-IPW",0.99580156649305,NA,NA
"726",1,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-AIPW",0.99580156649305,NA,NA
"727",2,3,0,1,12000,12000,1,0.6,0.2,1,"IVW",0.600359448229765,0,0
"728",2,3,0,1,12000,12000,1,0.6,0.2,1,"Egger",0.66418474906132,0,6.08431083293226e-11
"729",2,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted median",0.604845162062357,0,0
"730",2,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted mode",0.605277439307905,0,0
"731",2,3,0,1,12000,12000,1,0.6,0.2,1,"MR-RAPS",0.600377114945874,0,0
"732",2,3,0,1,12000,12000,1,0.6,0.2,1,"Contamination Mixture",0.595677768023434,0,0
"733",2,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Robust",0.600796803563915,0,0
"734",2,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Lasso",0.600359448229765,0,0
"735",2,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-OR",1.0060172627803,NA,NA
"736",2,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-IPW",0.987738117969071,NA,NA
"737",2,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-AIPW",0.987738117969071,NA,NA
"738",3,3,0,1,12000,12000,1,0.6,0.2,1,"IVW",0.612003564385776,0,0
"739",3,3,0,1,12000,12000,1,0.6,0.2,1,"Egger",0.665858785952883,0,1.05533359828769e-10
"740",3,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted median",0.615188045937394,0,0
"741",3,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted mode",0.615979599829183,0,0
"742",3,3,0,1,12000,12000,1,0.6,0.2,1,"MR-RAPS",0.611970897354592,0,0
"743",3,3,0,1,12000,12000,1,0.6,0.2,1,"Contamination Mixture",0.609488955169083,0,0
"744",3,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Robust",0.612296297621656,0,0
"745",3,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Lasso",0.612003564385776,0,0
"746",3,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-OR",0.999465319337187,NA,NA
"747",3,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-IPW",0.997842959258213,NA,NA
"748",3,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-AIPW",0.997842959258213,NA,NA
"749",4,3,0,1,12000,12000,1,0.6,0.2,1,"IVW",0.606480847700411,0,0
"750",4,3,0,1,12000,12000,1,0.6,0.2,1,"Egger",0.637300029616937,0,5.87952131425595e-10
"751",4,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted median",0.603712739775971,0,0
"752",4,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted mode",0.616727083532617,0,0
"753",4,3,0,1,12000,12000,1,0.6,0.2,1,"MR-RAPS",0.607093269591651,0,0
"754",4,3,0,1,12000,12000,1,0.6,0.2,1,"Contamination Mixture",0.604393842953048,0,0
"755",4,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Robust",0.606226339499718,1.21594665447589e-07,0.00058859372992015
"756",4,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Lasso",0.606480847700411,0,0
"757",4,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-OR",1.01095788054274,NA,NA
"758",4,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-IPW",1.02191797612649,NA,NA
"759",4,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-AIPW",1.02191797612649,NA,NA
"760",5,3,0,1,12000,12000,1,0.6,0.2,1,"IVW",0.624479047906009,0,0
"761",5,3,0,1,12000,12000,1,0.6,0.2,1,"Egger",0.742948959319532,0,0.0014112059182998
"762",5,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted median",0.626142178898349,0,0
"763",5,3,0,1,12000,12000,1,0.6,0.2,1,"Weighted mode",0.627831221448837,0,0
"764",5,3,0,1,12000,12000,1,0.6,0.2,1,"MR-RAPS",0.625772891456883,0,0
"765",5,3,0,1,12000,12000,1,0.6,0.2,1,"Contamination Mixture",0.620092569417891,0,2.59037236105542e-12
"766",5,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Robust",0.624626007269142,0,0
"767",5,3,0,1,12000,12000,1,0.6,0.2,1,"MR-Lasso",0.624479047906009,0,0
"768",5,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-OR",0.996183077333127,NA,NA
"769",5,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-IPW",0.99372374719351,NA,NA
"770",5,3,0,1,12000,12000,1,0.6,0.2,1,"Trans-AIPW",0.99372374719351,NA,NA
"771",1,3,0,1,12000,12000,1,0.8,0.2,1,"IVW",0.613372596636313,0,0
"772",1,3,0,1,12000,12000,1,0.8,0.2,1,"Egger",0.677208838967164,0,1.69497971214128e-10
"773",1,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted median",0.617574532995027,0,0
"774",1,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted mode",0.618165984869089,0,0
"775",1,3,0,1,12000,12000,1,0.8,0.2,1,"MR-RAPS",0.613362779322393,0,0
"776",1,3,0,1,12000,12000,1,0.8,0.2,1,"Contamination Mixture",0.617783372898145,0,0
"777",1,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Robust",0.61378033232083,0,0
"778",1,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Lasso",0.613372596636313,0,0
"779",1,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-OR",0.997872347002455,NA,NA
"780",1,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-IPW",0.996929791550731,NA,NA
"781",1,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-AIPW",0.99692979155073,NA,NA
"782",2,3,0,1,12000,12000,1,0.8,0.2,1,"IVW",0.59585681970212,0,0
"783",2,3,0,1,12000,12000,1,0.8,0.2,1,"Egger",0.666063170334323,0,3.2870373090077e-11
"784",2,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted median",0.60084286281836,0,0
"785",2,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted mode",0.601309355761258,0,0
"786",2,3,0,1,12000,12000,1,0.8,0.2,1,"MR-RAPS",0.595884879049704,0,0
"787",2,3,0,1,12000,12000,1,0.8,0.2,1,"Contamination Mixture",0.598677704974833,0,0
"788",2,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Robust",0.596347200285292,0,0
"789",2,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Lasso",0.59585681970212,0,0
"790",2,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-OR",1.00558004511692,NA,NA
"791",2,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-IPW",0.988603006067188,NA,NA
"792",2,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-AIPW",0.988603006067188,NA,NA
"793",3,3,0,1,12000,12000,1,0.8,0.2,1,"IVW",0.606820232058358,0,0
"794",3,3,0,1,12000,12000,1,0.8,0.2,1,"Egger",0.661564188456868,0,2.30770957898585e-11
"795",3,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted median",0.60997418389614,0,0
"796",3,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted mode",0.610833398409528,0,0
"797",3,3,0,1,12000,12000,1,0.8,0.2,1,"MR-RAPS",0.606778187420037,0,0
"798",3,3,0,1,12000,12000,1,0.8,0.2,1,"Contamination Mixture",0.603834738669301,0,0
"799",3,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Robust",0.607108150022158,0,0
"800",3,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Lasso",0.606820232058358,0,0
"801",3,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-OR",0.999022359809825,NA,NA
"802",3,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-IPW",0.99734925586792,NA,NA
"803",3,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-AIPW",0.99734925586792,NA,NA
"804",4,3,0,1,12000,12000,1,0.8,0.2,1,"IVW",0.601020407026953,0,0
"805",4,3,0,1,12000,12000,1,0.8,0.2,1,"Egger",0.630417241056163,0,1.88071780371502e-12
"806",4,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted median",0.599449823883422,0,0
"807",4,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted mode",0.610430550853813,0,0
"808",4,3,0,1,12000,12000,1,0.8,0.2,1,"MR-RAPS",0.601574008428155,0,0
"809",4,3,0,1,12000,12000,1,0.8,0.2,1,"Contamination Mixture",0.599378455129482,0,0
"810",4,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Robust",0.589959667022522,0,0
"811",4,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Lasso",0.601020407026953,0,0
"812",4,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-OR",1.01176823314037,NA,NA
"813",4,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-IPW",1.02173703866572,NA,NA
"814",4,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-AIPW",1.02173703866572,NA,NA
"815",5,3,0,1,12000,12000,1,0.8,0.2,1,"IVW",0.620484953747426,0,0
"816",5,3,0,1,12000,12000,1,0.8,0.2,1,"Egger",0.741212794397215,0,0.00261659884852228
"817",5,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted median",0.62168484715366,0,0
"818",5,3,0,1,12000,12000,1,0.8,0.2,1,"Weighted mode",0.623124829158735,0,0
"819",5,3,0,1,12000,12000,1,0.8,0.2,1,"MR-RAPS",0.622058012288512,0,0
"820",5,3,0,1,12000,12000,1,0.8,0.2,1,"Contamination Mixture",0.624612848906776,0,4.20479207008384e-11
"821",5,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Robust",0.620591405398868,0,0
"822",5,3,0,1,12000,12000,1,0.8,0.2,1,"MR-Lasso",0.620484953747426,0,0
"823",5,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-OR",0.997585629585293,NA,NA
"824",5,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-IPW",0.99501514714431,NA,NA
"825",5,3,0,1,12000,12000,1,0.8,0.2,1,"Trans-AIPW",0.99501514714431,NA,NA
"826",1,3,0,1,12000,12000,1,1,0,1,"IVW",0.597449078331555,0,0
"827",1,3,0,1,12000,12000,1,1,0,1,"Egger",0.673307865100212,0,4.1382675064483e-11
"828",1,3,0,1,12000,12000,1,1,0,1,"Weighted median",0.601740202441971,0,0
"829",1,3,0,1,12000,12000,1,1,0,1,"Weighted mode",0.603013153393638,0,0
"830",1,3,0,1,12000,12000,1,1,0,1,"MR-RAPS",0.597368039748515,0,0
"831",1,3,0,1,12000,12000,1,1,0,1,"Contamination Mixture",0.594726063460688,0,0
"832",1,3,0,1,12000,12000,1,1,0,1,"MR-Robust",0.597847666110626,0,0
"833",1,3,0,1,12000,12000,1,1,0,1,"MR-Lasso",0.597449078331555,0,0
"834",1,3,0,1,12000,12000,1,1,0,1,"Trans-OR",0.998462472326035,NA,NA
"835",1,3,0,1,12000,12000,1,1,0,1,"Trans-IPW",0.997458938968452,NA,NA
"836",1,3,0,1,12000,12000,1,1,0,1,"Trans-AIPW",0.997458938968452,NA,NA
"837",2,3,0,1,12000,12000,1,1,0,1,"IVW",0.579421268966934,0,0
"838",2,3,0,1,12000,12000,1,1,0,1,"Egger",0.66587631091911,0,1.18201004539742e-11
"839",2,3,0,1,12000,12000,1,1,0,1,"Weighted median",0.584868023219437,0,0
